"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","link"
"185","1hr Report : 08:00:56 UTC Top 10 Mentions
$BTC, $NEO, $ETH, $LTC, $KMD, $XVG, $OMG, $PAY, $DGB, $BAT https://t.co/n1ypfN9ptm",FALSE,1,NA,2017-09-04 12:00:56,FALSE,NA,"904675647137730560",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",5,FALSE,FALSE,NA,NA,"https://t.co/n1ypfN9ptm"
"183","1hr Report : 09:00:59 UTC Top 10 Mentions
$BTC, $NEO, $ETH, $LTC, $OMG, $KMD, $XVG, $PAY, $BAT, $DGB https://t.co/6NQAQom8gp",FALSE,1,NA,2017-09-04 13:00:59,FALSE,NA,"904690759164678144",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",2,FALSE,FALSE,NA,NA,"https://t.co/6NQAQom8gp"
"182","1hr Report : 10:01:12 UTC Top 10 Mentions
$BTC, $NEO, $ETH, $LTC, $OMG, $KMD, $XVG, $PAY, $BAT, $DGB https://t.co/1PClm6PUVE",FALSE,0,NA,2017-09-04 14:01:13,FALSE,NA,"904705913805828096",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",6,FALSE,FALSE,NA,NA,"https://t.co/1PClm6PUVE"
"181","1hr Report : 11:01:14 UTC Top 10 Mentions
$BTC, $NEO, $ETH, $LTC, $OMG, $KMD, $XVG, $PAY, $BAT, $DGB https://t.co/r2bUlQgDiq",FALSE,1,NA,2017-09-04 15:01:15,FALSE,NA,"904721022682836993",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",6,FALSE,FALSE,NA,NA,"https://t.co/r2bUlQgDiq"
"179","1hr Report : 12:01:30 UTC Top 10 Mentions
$BTC, $NEO, $ETH, $LTC, $OMG, $KMD, $XVG, $PAY, $BAT, $DGB https://t.co/VOka0i6sUY",FALSE,1,NA,2017-09-04 16:01:31,FALSE,NA,"904736188149506048",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",4,FALSE,FALSE,NA,NA,"https://t.co/VOka0i6sUY"
"177","1hr Report : 13:01:37 UTC Top 10 Mentions
$BTC, $NEO, $ETH, $LTC, $OMG, $KMD, $XVG, $PAY, $BAT, $DGB https://t.co/rJK6dqQ8jd",FALSE,2,NA,2017-09-04 17:01:38,FALSE,NA,"904751318379757568",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",7,FALSE,FALSE,NA,NA,"https://t.co/rJK6dqQ8jd"
"176","1hr Report : 14:01:44 UTC Top 10 Mentions
$BTC, $NEO, $ETH, $LTC, $OMG, $KMD, $XVG, $PAY, $BAT, $DGB https://t.co/Osj8BTAw1v",FALSE,3,NA,2017-09-04 18:01:45,FALSE,NA,"904766448039550976",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",8,FALSE,FALSE,NA,NA,"https://t.co/Osj8BTAw1v"
"175","1hr Report : 15:01:48 UTC Top 10 Mentions
$BTC, $NEO, $ETH, $LTC, $OMG, $KMD, $XVG, $PAY, $BAT, $DGB https://t.co/03h0PSImtJ",FALSE,2,NA,2017-09-04 19:01:48,FALSE,NA,"904781560985079808",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",7,FALSE,FALSE,NA,NA,"https://t.co/03h0PSImtJ"
"173","1hr Report : 17:01:56 UTC Top 10 Mentions
$BTC, $NEO, $ETH, $LTC, $XVG, $OMG, $KMD, $PAY, $BAT, $DGB https://t.co/YNi4Bs2nqu",FALSE,1,NA,2017-09-04 21:01:57,FALSE,NA,"904811795830984705",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",7,FALSE,FALSE,NA,NA,"https://t.co/YNi4Bs2nqu"
"172","1hr Report : 20:02:10 UTC Top 10 Mentions
$BTC, $NEO, $ETH, $LTC, $XVG, $OMG, $KMD, $PAY, $BAT, $DGB https://t.co/Z6J84TORFp",FALSE,6,NA,2017-09-05 00:02:11,FALSE,NA,"904857153365843969",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",10,FALSE,FALSE,NA,NA,"https://t.co/Z6J84TORFp"
"171","1hr Report : 22:02:43 UTC Top 10 Mentions
$BTC, $NEO, $ETH, $LTC, $XVG, $OMG, $KMD, $PAY, $BAT, $DGB https://t.co/MAS4E5HRqv",FALSE,1,NA,2017-09-05 02:02:44,FALSE,NA,"904887489273454593",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",9,FALSE,FALSE,NA,NA,"https://t.co/MAS4E5HRqv"
"170","1hr Report : 23:02:42 UTC Top 10 Mentions
$BTC, $ETH, $NEO, $LTC, $XVG, $OMG, $KMD, $PAY, $BAT, $DGB https://t.co/d0HV20GSYb",FALSE,3,NA,2017-09-05 03:02:43,FALSE,NA,"904902588042182656",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",10,FALSE,FALSE,NA,NA,"https://t.co/d0HV20GSYb"
"167","1hr Report : 01:00:16 UTC Top 10 Mentions
$BTC, $XVG, $ETH, $NEO, $OK, $LTC, $KMD, $DGB, $OMG, $BNT https://t.co/qXOEU7XrCO",FALSE,2,NA,2017-09-05 05:00:16,FALSE,NA,"904932170392887296",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",9,FALSE,FALSE,NA,NA,"https://t.co/qXOEU7XrCO"
"162","1hr Report : 02:00:24 UTC Top 10 Mentions
$BTC, $XVG, $NEO, $ETH, $LTC, $OK, $KMD, $DGB, $OMG, $ETC https://t.co/Bc1r9LXXaK",FALSE,0,NA,2017-09-05 06:00:24,FALSE,NA,"904947302649012224",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",3,FALSE,FALSE,NA,NA,"https://t.co/Bc1r9LXXaK"
"160","1hr Report : 03:00:30 UTC Top 10 Mentions
$BTC, $XVG, $ETH, $NEO, $LTC, $OMG, $OK, $KMD, $DGB, $ETC https://t.co/BGSg5XDKp6",FALSE,1,NA,2017-09-05 07:00:31,FALSE,NA,"904962429003685889",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",8,FALSE,FALSE,NA,NA,"https://t.co/BGSg5XDKp6"
"157","1hr Report : 04:00:35 UTC Top 10 Mentions
$BTC, $XVG, $ETH, $NEO, $OMG, $LTC, $KMD, $OK, $DGB, $XRP https://t.co/FbuttnUu6S",FALSE,1,NA,2017-09-05 08:00:36,FALSE,NA,"904977549620649986",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",7,FALSE,FALSE,NA,NA,"https://t.co/FbuttnUu6S"
"153","1hr Report : 05:00:38 UTC Top 10 Mentions
$BTC, $XVG, $ETH, $NEO, $OMG, $LTC, $KMD, $OK, $XRP, $DGB https://t.co/QBmf3BR7kx",FALSE,3,NA,2017-09-05 09:00:39,FALSE,NA,"904992663681855490",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",0,FALSE,FALSE,NA,NA,"https://t.co/QBmf3BR7kx"
"151","1hr Report : 06:00:47 UTC Top 10 Mentions
$BTC, $XVG, $ETH, $NEO, $OMG, $LTC, $KMD, $OK, $XRP, $DGB https://t.co/m1VlfAEvdf",FALSE,0,NA,2017-09-05 10:00:48,FALSE,NA,"905007801222692864",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",7,FALSE,FALSE,NA,NA,"https://t.co/m1VlfAEvdf"
"148","1hr Report : 07:00:52 UTC Top 10 Mentions
$BTC, $XVG, $ETH, $NEO, $OMG, $LTC, $KMD, $OK, $XRP, $DGB https://t.co/eMjWoF5O0B",FALSE,1,NA,2017-09-05 11:00:53,FALSE,NA,"905022918912069633",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",5,FALSE,FALSE,NA,NA,"https://t.co/eMjWoF5O0B"
"144","1hr Report : 08:00:57 UTC Top 10 Mentions
$BTC, $XVG, $ETH, $NEO, $LTC, $OMG, $KMD, $OK, $ETC, $XRP https://t.co/yLe7it48qh",FALSE,0,NA,2017-09-05 12:00:58,FALSE,NA,"905038041198284802",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",6,FALSE,FALSE,NA,NA,"https://t.co/yLe7it48qh"
"140","1hr Report : 09:01:02 UTC Top 10 Mentions
$BTC, $XVG, $ETH, $NEO, $LTC, $OMG, $KMD, $ETC, $OK, $DGB https://t.co/UzQrAG3Xzz",FALSE,2,NA,2017-09-05 13:01:03,FALSE,NA,"905053160082984960",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",6,FALSE,FALSE,NA,NA,"https://t.co/UzQrAG3Xzz"
"136","1hr Report : 10:01:16 UTC Top 10 Mentions
$BTC, $XVG, $ETH, $NEO, $OMG, $LTC, $KMD, $ETC, $DGB, $XRP https://t.co/xp2oZfAJ40",FALSE,0,NA,2017-09-05 14:01:17,FALSE,NA,"905068318138105856",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",6,FALSE,FALSE,NA,NA,"https://t.co/xp2oZfAJ40"
"134","1hr Report : 11:01:30 UTC Top 10 Mentions
$BTC, $XVG, $ETH, $NEO, $OMG, $LTC, $KMD, $ETC, $XRP, $DGB https://t.co/hJT4tQGY7n",FALSE,3,NA,2017-09-05 15:01:30,FALSE,NA,"905083475979587586",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",5,FALSE,FALSE,NA,NA,"https://t.co/hJT4tQGY7n"
"133","1hr Report : 12:01:37 UTC Top 10 Mentions
$BTC, $XVG, $ETH, $NEO, $OMG, $LTC, $KMD, $DGB, $ETC, $XRP https://t.co/TZadDXkknf",FALSE,1,NA,2017-09-05 16:01:38,FALSE,NA,"905098606524366849",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",6,FALSE,FALSE,NA,NA,"https://t.co/TZadDXkknf"
"132","1hr Report : 13:01:38 UTC Top 10 Mentions
$BTC, $XVG, $ETH, $NEO, $LTC, $OMG, $KMD, $DGB, $ETC, $XRP https://t.co/qefUe7v6HK",FALSE,1,NA,2017-09-05 17:01:39,FALSE,NA,"905113709793742850",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",4,FALSE,FALSE,NA,NA,"https://t.co/qefUe7v6HK"
"128","1hr Report : 14:01:46 UTC Top 10 Mentions
$BTC, $XVG, $ETH, $NEO, $OMG, $LTC, $KMD, $DGB, $ETC, $XRP https://t.co/kFmgEASnji",FALSE,0,NA,2017-09-05 18:01:47,FALSE,NA,"905128843379400706",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",2,FALSE,FALSE,NA,NA,"https://t.co/kFmgEASnji"
"124","1hr Report : 15:02:32 UTC Top 10 Mentions
$BTC, $XVG, $ETH, $NEO, $OMG, $LTC, $KMD, $DGB, $ETC, $XRP https://t.co/IxUzqi2yOa",FALSE,2,NA,2017-09-05 19:02:33,FALSE,NA,"905144137678245889",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",6,FALSE,FALSE,NA,NA,"https://t.co/IxUzqi2yOa"
"123","1hr Report : 16:55:11 UTC Top 10 Mentions
$BTC, $XVG, $ETH, $NEO, $OMG, $LTC, $KMD, $DGB, $ETC, $XRP https://t.co/sniugrW54s",FALSE,4,NA,2017-09-05 20:55:11,FALSE,NA,"905172483384410113",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",8,FALSE,FALSE,NA,NA,"https://t.co/sniugrW54s"
"122","1hr Report : 21:02:29 UTC Top 10 Mentions
$BTC, $XVG, $ETH, $NEO, $OMG, $LTC, $KMD, $DGB, $ETC, $XRP https://t.co/lLDae2NkQ6",FALSE,1,NA,2017-09-06 01:02:29,FALSE,NA,"905234718148497409",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",3,FALSE,FALSE,NA,NA,"https://t.co/lLDae2NkQ6"
"121","1hr Report : 02:00:17 UTC Top 10 Mentions
$BTC, $ETH, $KMD, $LTC, $XVG, $OMG, $NEO, $PAY, $ETC, $DGB https://t.co/Af7Y85gSF3",FALSE,2,NA,2017-09-06 06:00:18,FALSE,NA,"905309663251615744",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",7,FALSE,FALSE,NA,NA,"https://t.co/Af7Y85gSF3"
"118","1hr Report : 03:00:21 UTC Top 10 Mentions
$BTC, $OMG, $ETH, $PAY, $LTC, $NEO, $KMD, $1ST, $XVG, $QTUM https://t.co/mv29ZIJXql",FALSE,2,NA,2017-09-06 07:00:22,FALSE,NA,"905324779313528832",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",7,FALSE,FALSE,NA,NA,"https://t.co/mv29ZIJXql"
"114","1hr Report : 04:00:26 UTC Top 10 Mentions
$BTC, $OMG, $ETH, $PAY, $NEO, $LTC, $QTUM, $XVG, $KMD, $GNT https://t.co/YjoUSHZzxg",FALSE,2,NA,2017-09-06 08:00:27,FALSE,NA,"905339900106391552",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",7,FALSE,FALSE,NA,NA,"https://t.co/YjoUSHZzxg"
"111","1hr Report : 05:00:34 UTC Top 10 Mentions
$BTC, $OMG, $ETH, $NEO, $PAY, $LTC, $QTUM, $XVG, $KMD, $GNT https://t.co/FWF18UZSVA",FALSE,0,NA,2017-09-06 09:00:34,FALSE,NA,"905355031230255105",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",6,FALSE,FALSE,NA,NA,"https://t.co/FWF18UZSVA"
"109","1hr Report : 06:00:37 UTC Top 10 Mentions
$BTC, $OMG, $ETH, $LTC, $NEO, $PAY, $KMD, $QTUM, $XVG, $GNT https://t.co/ZjYGBUHwTa",FALSE,1,NA,2017-09-06 10:00:38,FALSE,NA,"905370144360235009",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",7,FALSE,FALSE,NA,NA,"https://t.co/ZjYGBUHwTa"
"107","1hr Report : 07:00:42 UTC Top 10 Mentions
$BTC, $OMG, $ETH, $NEO, $LTC, $PAY, $KMD, $XVG, $QTUM, $GNT https://t.co/Av3jtvREdS",FALSE,1,NA,2017-09-06 11:00:43,FALSE,NA,"905385266914975744",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",6,FALSE,FALSE,NA,NA,"https://t.co/Av3jtvREdS"
"104","1hr Report : 08:00:48 UTC Top 10 Mentions
$BTC, $OMG, $ETH, $NEO, $LTC, $KMD, $PAY, $XVG, $QTUM, $GNT https://t.co/98zpx9C1HA",FALSE,2,NA,2017-09-06 12:00:49,FALSE,NA,"905400390719557632",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",7,FALSE,FALSE,NA,NA,"https://t.co/98zpx9C1HA"
"101","1hr Report : 09:01:23 UTC Top 10 Mentions
$BTC, $OMG, $ETH, $LTC, $NEO, $KMD, $XVG, $PAY, $QTUM, $GNT https://t.co/hNNZsPpc1i",FALSE,1,NA,2017-09-06 13:01:24,FALSE,NA,"905415637866094592",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",5,FALSE,FALSE,NA,NA,"https://t.co/hNNZsPpc1i"
"99","1hr Report : 10:01:27 UTC Top 10 Mentions
$BTC, $OMG, $ETH, $LTC, $NEO, $KMD, $XVG, $PAY, $QTUM, $ETC https://t.co/GNNarsrgV7",FALSE,0,NA,2017-09-06 14:01:28,FALSE,NA,"905430753982468100",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",5,FALSE,FALSE,NA,NA,"https://t.co/GNNarsrgV7"
"98","1hr Report : 11:00:56 UTC Top 10 Mentions
$BTC, $ETH, $OMG, $LTC, $NEO, $KMD, $XVG, $PAY, $QTUM, $ETC https://t.co/JNBz4CiCxJ",FALSE,1,NA,2017-09-06 15:00:56,FALSE,NA,"905445720894971904",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",6,FALSE,FALSE,NA,NA,"https://t.co/JNBz4CiCxJ"
"96","1hr Report : 12:01:04 UTC Top 10 Mentions
$BTC, $ETH, $OMG, $LTC, $NEO, $KMD, $XVG, $PAY, $QTUM, $ETC https://t.co/IDwtbyMMIm",FALSE,2,NA,2017-09-06 16:01:05,FALSE,NA,"905460855910916096",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",5,FALSE,FALSE,NA,NA,"https://t.co/IDwtbyMMIm"
"93","1hr Report : 15:36:38 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $OMG, $NEO, $XVG, $KMD, $PAY, $QTUM, $ETC https://t.co/TvTbRfcyg6",FALSE,1,NA,2017-09-06 19:36:39,FALSE,NA,"905515104338370560",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",5,FALSE,FALSE,NA,NA,"https://t.co/TvTbRfcyg6"
"91","1hr Report : 22:43:10 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $XVG, $OMG, $NEO, $KMD, $PAY, $QTUM, $ETC https://t.co/eyajI2rdG9",FALSE,2,NA,2017-09-07 02:43:10,FALSE,NA,"905622442760175616",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",3,FALSE,FALSE,NA,NA,"https://t.co/eyajI2rdG9"
"90","1hr Report : 23:01:54 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $XVG, $OMG, $NEO, $KMD, $PAY, $QTUM, $ETC https://t.co/eqZD7NQFMq",FALSE,0,NA,2017-09-07 03:01:55,FALSE,NA,"905627161314381826",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",2,FALSE,FALSE,NA,NA,"https://t.co/eqZD7NQFMq"
"89","1hr Report : 00:02:01 UTC Top 10 Mentions
$BTC, $LTC, $ETH, $XVG, $OMG, $NEO, $KMD, $PAY, $ETC, $QTUM https://t.co/jrB716ffRx",FALSE,0,NA,2017-09-07 04:02:02,FALSE,NA,"905642289623572480",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",1,FALSE,FALSE,NA,NA,"https://t.co/jrB716ffRx"
"86","1hr Report : 01:00:14 UTC Top 10 Mentions
$XVG, $BTC, $ETH, $NEO, $LTC, $OMG, $ETC, $GNT, $PAY, $DGB https://t.co/H6Ji5HwO6I",FALSE,44,NA,2017-09-07 05:00:15,FALSE,NA,"905656939446550528",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",26,FALSE,FALSE,NA,NA,"https://t.co/H6Ji5HwO6I"
"82","1hr Report : 02:00:18 UTC Top 10 Mentions
$BTC, $XVG, $ETH, $LTC, $NEO, $OMG, $ETC, $GNT, $KMD, $DGB https://t.co/oorHqx24zi",FALSE,2,NA,2017-09-07 06:00:19,FALSE,NA,"905672056221597696",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",4,FALSE,FALSE,NA,NA,"https://t.co/oorHqx24zi"
"80","1hr Report : 03:00:21 UTC Top 10 Mentions
$BTC, $XVG, $ETH, $NEO, $LTC, $OMG, $ETC, $PAY, $KMD, $GNT https://t.co/9Tmil0IEk6",FALSE,3,NA,2017-09-07 07:00:22,FALSE,NA,"905687168101822464",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",1,FALSE,FALSE,NA,NA,"https://t.co/9Tmil0IEk6"
"78","1hr Report : 04:00:24 UTC Top 10 Mentions
$BTC, $XVG, $ETH, $NEO, $LTC, $OMG, $ETC, $PAY, $KMD, $GNT https://t.co/gorDLmdbyH",FALSE,0,NA,2017-09-07 08:00:25,FALSE,NA,"905702280376221696",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",2,FALSE,FALSE,NA,NA,"https://t.co/gorDLmdbyH"
"76","1hr Report : 05:00:29 UTC Top 10 Mentions
$BTC, $ETH, $XVG, $NEO, $LTC, $OMG, $GNT, $ETC, $PAY, $KMD https://t.co/jUKKJuMRhg",FALSE,0,NA,2017-09-07 09:00:30,FALSE,NA,"905717401114873856",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",1,FALSE,FALSE,NA,NA,"https://t.co/jUKKJuMRhg"
"73","1hr Report : 06:00:33 UTC Top 10 Mentions
$BTC, $ETH, $NEO, $XVG, $LTC, $OMG, $GNT, $ETC, $PAY, $KMD https://t.co/wbBvPiyTAL",FALSE,0,NA,2017-09-07 10:00:34,FALSE,NA,"905732515452915712",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",1,FALSE,FALSE,NA,NA,"https://t.co/wbBvPiyTAL"
"71","1hr Report : 07:00:37 UTC Top 10 Mentions
$BTC, $NEO, $ETH, $XVG, $LTC, $OMG, $GNT, $ETC, $PAY, $KMD https://t.co/cMjhESBxuy",FALSE,1,NA,2017-09-07 11:00:38,FALSE,NA,"905747633821638658",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",1,FALSE,FALSE,NA,NA,"https://t.co/cMjhESBxuy"
"70","1hr Report : 08:00:41 UTC Top 10 Mentions
$NEO, $BTC, $ETH, $XVG, $LTC, $OMG, $GNT, $PAY, $ETC, $KMD https://t.co/HeQJEQpwIc",FALSE,1,NA,2017-09-07 12:00:42,FALSE,NA,"905762749552185344",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",1,FALSE,FALSE,NA,NA,"https://t.co/HeQJEQpwIc"
"68","1hr Report : 09:00:48 UTC Top 10 Mentions
$NEO, $BTC, $OMG, $ETH, $XVG, $LTC, $GNT, $PAY, $ETC, $KMD https://t.co/phYNZPslC4",FALSE,2,NA,2017-09-07 13:00:49,FALSE,NA,"905777878218022914",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",1,FALSE,FALSE,NA,NA,"https://t.co/phYNZPslC4"
"67","1hr Report : 10:00:55 UTC Top 10 Mentions
$NEO, $BTC, $OMG, $ETH, $XVG, $LTC, $PAY, $GNT, $ETC, $KMD https://t.co/JKHFK2NPFx",FALSE,0,NA,2017-09-07 14:00:56,FALSE,NA,"905793008309850113",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",2,FALSE,FALSE,NA,NA,"https://t.co/JKHFK2NPFx"
"65","1hr Report : 11:01:01 UTC Top 10 Mentions
$NEO, $BTC, $OMG, $ETH, $XVG, $LTC, $PAY, $GNT, $ETC, $KMD https://t.co/4Mtbqjlq2q",FALSE,2,NA,2017-09-07 15:01:02,FALSE,NA,"905808132890341376",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",2,FALSE,FALSE,NA,NA,"https://t.co/4Mtbqjlq2q"
"63","1hr Report : 12:01:05 UTC Top 10 Mentions
$NEO, $BTC, $OMG, $ETH, $XVG, $LTC, $GNT, $PAY, $KMD, $ETC https://t.co/kbO4xqpQ2q",FALSE,0,NA,2017-09-07 16:01:06,FALSE,NA,"905823249061347329",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",3,FALSE,FALSE,NA,NA,"https://t.co/kbO4xqpQ2q"
"61","1hr Report : 13:01:10 UTC Top 10 Mentions
$NEO, $BTC, $OMG, $ETH, $XVG, $LTC, $GNT, $PAY, $KMD, $ETC https://t.co/M73gEmn9jC",FALSE,1,NA,2017-09-07 17:01:11,FALSE,NA,"905838369120423938",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",1,FALSE,FALSE,NA,NA,"https://t.co/M73gEmn9jC"
"59","1hr Report : 14:01:14 UTC Top 10 Mentions
$NEO, $BTC, $OMG, $ETH, $XVG, $LTC, $GNT, $KMD, $PAY, $ETC https://t.co/jbG78aExnq",FALSE,1,NA,2017-09-07 18:01:14,FALSE,NA,"905853482263031809",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",3,FALSE,FALSE,NA,NA,"https://t.co/jbG78aExnq"
"57","1hr Report : 15:01:18 UTC Top 10 Mentions
$NEO, $BTC, $OMG, $ETH, $XVG, $LTC, $GNT, $KMD, $PAY, $ETC https://t.co/upURa7edQG",FALSE,0,NA,2017-09-07 19:01:19,FALSE,NA,"905868600724115461",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",1,FALSE,FALSE,NA,NA,"https://t.co/upURa7edQG"
"56","1hr Report : 16:01:27 UTC Top 10 Mentions
$NEO, $BTC, $OMG, $ETH, $XVG, $LTC, $KMD, $GNT, $PAY, $ETC https://t.co/rwsYRDaytU",FALSE,1,NA,2017-09-07 20:01:28,FALSE,NA,"905883739347189760",NA,"<a href=\"https://CryptoWatsons.com\" rel=\"nofollow\">Crypto Watson (Beta)</a>","CryptoWatson",3,FALSE,FALSE,NA,NA,"https://t.co/rwsYRDaytU"
